frame,time_sec,Thumb_MCP,Thumb_PIP,Thumb_DIP,Index_MCP,Index_PIP,Index_DIP,Middle_MCP,Middle_PIP,Middle_DIP,Ring_MCP,Ring_PIP,Ring_DIP,Pinky_MCP,Pinky_PIP,Pinky_DIP
355,11.845178511845178,,,,,,,,,,,,,,,
356,11.878545211878546,,,,,,,,,,,,,,,
357,11.911911911911913,,,,,,,,,,,,,,,
358,11.945278611945279,,,,,,,,,,,,,,,
359,11.978645311978646,,,,,,,,,,,,,,,
360,12.012012012012013,,,,,,,,,,,,,,,
361,12.045378712045379,,,,,,,,,,,,,,,
362,12.078745412078746,,,,,,,,,,,,,,,
363,12.112112112112113,,,,,,,,,,,,,,,
364,12.145478812145479,,,,,,,,,,,,,,,
365,12.178845512178846,,,,,,,,,,,,,,,
366,12.212212212212213,,,,,,,,,,,,,,,
367,12.245578912245579,,,,,,,,,,,,,,,
368,12.278945612278946,,,,,,,,,,,,,,,
369,12.312312312312313,,,,,,,,,,,,,,,
370,12.345679012345679,,,,,,,,,,,,,,,
371,12.379045712379046,,,,,,,,,,,,,,,
372,12.412412412412413,,,,,,,,,,,,,,,
373,12.445779112445779,,,,,,,,,,,,,,,
374,12.479145812479146,,,,,,,,,,,,,,,
375,12.512512512512513,,,,,,,,,,,,,,,
376,12.545879212545879,,,,,,,,,,,,,,,
377,12.579245912579246,,,,,,,,,,,,,,,
378,12.612612612612613,,,,,,,,,,,,,,,
379,12.645979312645979,,,,,,,,,,,,,,,
380,12.679346012679346,,,,,,,,,,,,,,,
381,12.712712712712714,,,,,,,,,,,,,,,
382,12.746079412746079,,,,,,,,,,,,,,,
383,12.779446112779446,,,,,,,,,,,,,,,
384,12.812812812812814,,,,,,,,,,,,,,,
385,12.84617951284618,,,,,,,,,,,,,,,
386,12.879546212879546,,,,,,,,,,,,,,,
387,12.912912912912914,,,,,,,,,,,,,,,
388,12.946279612946281,,,,,,,,,,,,,,,
389,12.979646312979646,,,,,,,,,,,,,,,
390,13.013013013013014,,,,,,,,,,,,,,,
391,13.046379713046381,,,,,,,,,,,,,,,
392,13.079746413079747,,,,,,,,,,,,,,,
393,13.113113113113114,,,,,,,,,,,,,,,
394,13.146479813146481,,,,,,,,,,,,,,,
395,13.179846513179847,,,,,,,,,,,,,,,
396,13.213213213213214,,,,,,,,,,,,,,,
397,13.246579913246581,,,,,,,,,,,,,,,
398,13.279946613279947,,,,,,,,,,,,,,,
399,13.313313313313314,,,,,,,,,,,,,,,
400,13.346680013346681,,,,,,,,,,,,,,,
401,13.380046713380047,,,,,,,,,,,,,,,
402,13.413413413413414,,,,,,,,,,,,,,,
403,13.446780113446781,,,,,,,,,,,,,,,
404,13.480146813480147,,,,,,,,,,,,,,,
405,13.513513513513514,,,,,,,,,,,,,,,
406,13.546880213546881,,,,,,,,,,,,,,,
407,13.580246913580247,,,,,,,,,,,,,,,
408,13.613613613613614,,,,,,,,,,,,,,,
409,13.646980313646981,,,,,,,,,,,,,,,
410,13.680347013680347,,,,,,,,,,,,,,,
411,13.713713713713714,,,,,,,,,,,,,,,
412,13.747080413747081,,,,,,,,,,,,,,,
413,13.780447113780447,,,,,,,,,,,,,,,
414,13.813813813813814,,,,,,,,,,,,,,,
415,13.847180513847182,,,,,,,,,,,,,,,
416,13.880547213880547,,,,,,,,,,,,,,,
417,13.913913913913914,,,,,,,,,,,,,,,
418,13.947280613947282,,,,,,,,,,,,,,,
419,13.980647313980647,,,,,,,,,,,,,,,
420,14.014014014014014,,,,,,,,,,,,,,,
421,14.047380714047382,,,,,,,,,,,,,,,
422,14.080747414080747,,,,,,,,,,,,,,,
423,14.114114114114114,,,,,,,,,,,,,,,
424,14.147480814147482,,,,,,,,,,,,,,,
425,14.180847514180847,,,,,,,,,,,,,,,
426,14.214214214214214,,,,,,,,,,,,,,,
427,14.247580914247582,,,,,,,,,,,,,,,
428,14.280947614280947,,,,,,,,,,,,,,,
429,14.314314314314315,,,,,,,,,,,,,,,
430,14.347681014347682,,,,,,,,,,,,,,,
431,14.38104771438105,,,,,,,,,,,,,,,
432,14.414414414414415,,,,,,,,,,,,,,,
433,14.447781114447782,,,,,,,,,,,,,,,
434,14.48114781448115,,,,,,,,,,,,,,,
435,14.514514514514515,,,,,,,,,,,,,,,
436,14.547881214547882,,,,,,,,,,,,,,,
437,14.58124791458125,,,,,,,,,,,,,,,
438,14.614614614614615,,,,,,,,,,,,,,,
439,14.647981314647982,,,,,,,,,,,,,,,
440,14.68134801468135,,,,,,,,,,,,,,,
441,14.714714714714715,,,,,,,,,,,,,,,
442,14.748081414748082,,,,,,,,,,,,,,,
443,14.78144811478145,,,,,,,,,,,,,,,
444,14.814814814814815,,,,,,,,,,,,,,,
445,14.848181514848182,,,,,,,,,,,,,,,
446,14.88154821488155,,,,,,,,,,,,,,,
447,14.914914914914915,,,,,,,,,,,,,,,
448,14.948281614948282,,,,,,,,,,,,,,,
449,14.98164831498165,,,,,,,,,,,,,,,
450,15.015015015015015,,,,,,,,,,,,,,,
451,15.048381715048382,,,,,,,,,,,,,,,
452,15.08174841508175,,,,,,,,,,,,,,,
453,15.115115115115115,,,,,,,,,,,,,,,
454,15.148481815148482,,,,,,,,,,,,,,,
455,15.18184851518185,,,,,,,,,,,,,,,
456,15.215215215215215,,,,,,,,,,,,,,,
457,15.248581915248582,,,,,,,,,,,,,,,
458,15.28194861528195,,,,,,,,,,,,,,,
459,15.315315315315315,,,,,,,,,,,,,,,
460,15.348682015348682,,,,,,,,,,,,,,,
461,15.38204871538205,,,,,,,,,,,,,,,
462,15.415415415415415,,,,,,,,,,,,,,,
463,15.448782115448783,,,,,,,,,,,,,,,
464,15.48214881548215,,,,,,,,,,,,,,,
465,15.515515515515515,,,,,,,,,,,,,,,
466,15.548882215548883,,,,,,,,,,,,,,,
467,15.58224891558225,,,,,,,,,,,,,,,
468,15.615615615615615,,,,,,,,,,,,,,,
469,15.648982315648983,,,,,,,,,,,,,,,
470,15.68234901568235,,,,,,,,,,,,,,,
471,15.715715715715715,,,,,,,,,,,,,,,
472,15.749082415749083,,,,,,,,,,,,,,,
473,15.78244911578245,,,,,,,,,,,,,,,
474,15.815815815815817,,,,,,,,,,,,,,,
475,15.849182515849183,,,,,,,,,,,,,,,
476,15.88254921588255,,,,,,,,,,,,,,,
477,15.915915915915917,,,,,,,,,,,,,,,
478,15.949282615949283,,,,,,,,,,,,,,,
479,15.98264931598265,,,,,,,,,,,,,,,
480,16.016016016016017,,,,,,,,,,,,,,,
481,16.049382716049383,,,,,,,,,,,,,,,
482,16.08274941608275,,,,,,,,,,,,,,,
483,16.116116116116117,,,,,,,,,,,,,,,
484,16.149482816149483,,,,,,,,,,,,,,,
485,16.18284951618285,,,,,,,,,,,,,,,
486,16.216216216216218,,,,,,,,,,,,,,,
487,16.249582916249583,,,,,,,,,,,,,,,
488,16.28294961628295,,,,,,,,,,,,,,,
489,16.316316316316318,,,,,,,,,,,,,,,
490,16.349683016349683,,,,,,,,,,,,,,,
491,16.38304971638305,,,,,,,,,,,,,,,
492,16.416416416416418,,,,,,,,,,,,,,,
493,16.449783116449783,,,,,,,,,,,,,,,
494,16.48314981648315,,,,,,,,,,,,,,,
495,16.516516516516518,,,,,,,,,,,,,,,
496,16.549883216549883,,,,,,,,,,,,,,,
497,16.583249916583252,,,,,,,,,,,,,,,
498,16.616616616616618,,,,,,,,,,,,,,,
499,16.649983316649983,,,,,,,,,,,,,,,
500,16.683350016683352,,,,,,,,,,,,,,,
501,16.716716716716718,,,,,,,,,,,,,,,
502,16.750083416750083,,,,,,,,,,,,,,,
503,16.783450116783452,,,,,,,,,,,,,,,
504,16.816816816816818,,,,,,,,,,,,,,,
505,16.850183516850183,,,,,,,,,,,,,,,
506,16.883550216883553,,,,,,,,,,,,,,,
507,16.916916916916918,,,,,,,,,,,,,,,
508,16.950283616950284,,,,,,,,,,,,,,,
509,16.983650316983653,,,,,,,,,,,,,,,
510,17.017017017017018,,,,,,,,,,,,,,,
511,17.050383717050384,,,,,,,,,,,,,,,
512,17.083750417083753,,,,,,,,,,,,,,,
513,17.117117117117118,,,,,,,,,,,,,,,
514,17.150483817150484,,,,,,,,,,,,,,,
515,17.183850517183853,,,,,,,,,,,,,,,
516,17.217217217217218,,,,,,,,,,,,,,,
517,17.250583917250584,,,,,,,,,,,,,,,
518,17.283950617283953,,,,,,,,,,,,,,,
519,17.31731731731732,,,,,,,,,,,,,,,
520,17.350684017350684,,,,,,,,,,,,,,,
521,17.384050717384053,,,,,,,,,,,,,,,
522,17.41741741741742,,,,,,,,,,,,,,,
523,17.450784117450784,,,,,,,,,,,,,,,
524,17.484150817484153,,,,,,,,,,,,,,,
525,17.51751751751752,,,,,,,,,,,,,,,
526,17.550884217550884,,,,,,,,,,,,,,,
527,17.584250917584253,,,,,,,,,,,,,,,
528,17.61761761761762,,,,,,,,,,,,,,,
529,17.650984317650984,,,,,,,,,,,,,,,
530,17.684351017684353,,,,,,,,,,,,,,,
531,17.71771771771772,,,,,,,,,,,,,,,
