frame,time_sec,THUMB_MCP_x,THUMB_MCP_y,THUMB_PIP_x,THUMB_PIP_y,THUMB_DIP_x,THUMB_DIP_y,THUMB_TIP_x,THUMB_TIP_y,INDEX_MCP_x,INDEX_MCP_y,INDEX_PIP_x,INDEX_PIP_y,INDEX_DIP_x,INDEX_DIP_y,INDEX_TIP_x,INDEX_TIP_y,MIDDLE_MCP_x,MIDDLE_MCP_y,MIDDLE_PIP_x,MIDDLE_PIP_y,MIDDLE_DIP_x,MIDDLE_DIP_y,MIDDLE_TIP_x,MIDDLE_TIP_y,RING_MCP_x,RING_MCP_y,RING_PIP_x,RING_PIP_y,RING_DIP_x,RING_DIP_y,RING_TIP_x,RING_TIP_y,PINKY_MCP_x,PINKY_MCP_y,PINKY_PIP_x,PINKY_PIP_y,PINKY_DIP_x,PINKY_DIP_y,PINKY_TIP_x,PINKY_TIP_y,Cluster
69,2.3023023023023024,114.17664527893066,151.65923595428467,189.5882797241211,178.263201713562,161.16491317749023,147.10536003112793,132.88305282592773,136.29810333251953,105.63495635986328,172.07353591918945,118.27119827270508,186.9015884399414,82.10926055908203,198.36177349090576,89.66836929321289,182.6345729827881,145.5205249786377,181.0807228088379,120.88651657104492,208.27619075775146,92.55101203918457,207.89091110229492,119.4581413269043,187.608962059021,159.4594955444336,201.05206489562988,127.64713287353516,230.0963544845581,110.78868865966797,223.0310869216919,137.29215621948242,205.33309936523438,151.67810440063477,235.4252529144287,137.2160243988037,253.00137519836426,122.56766319274902,247.94377326965332,136.36032104492188,236.44763946533203,0.0
70,2.335669002335669,116.24876976013184,147.72758960723877,191.7190933227539,180.27700424194336,163.35399627685547,148.40087413787842,135.96145629882812,134.92302417755127,103.08211326599121,174.13543224334717,122.20233917236328,188.74377250671387,81.08760833740234,200.09549617767334,86.51586532592773,183.8404369354248,150.88786125183105,180.46435832977295,124.76187705993652,209.4959592819214,96.47457122802734,205.99535465240479,124.78085517883301,185.2546262741089,161.1387825012207,199.1460371017456,131.27721786499023,230.514235496521,113.95872116088867,221.85178756713867,139.87642288208008,203.54352951049805,150.7183074951172,232.68356323242188,140.38602828979492,251.91072463989258,123.58851432800293,247.96737670898438,136.10010147094727,235.26878356933594,0.0
71,2.3690357023690356,117.03993797302246,145.5216407775879,196.48809432983398,178.78639698028564,167.40850448608398,143.5074234008789,138.05660247802734,130.61157703399658,104.55822944641113,167.69795894622803,123.32967758178711,183.232741355896,86.77816390991211,192.4597406387329,90.03508567810059,177.30966567993164,150.0240707397461,174.2301321029663,124.41051483154297,204.06018733978271,96.58288955688477,201.06579780578613,122.28707313537598,180.35824298858643,161.02890014648438,193.8329315185547,129.19014930725098,226.03391647338867,110.73155403137207,216.25954627990723,136.31290435791016,197.67067909240723,149.88045692443848,229.82608795166016,137.03998565673828,250.10659217834473,117.89366722106934,243.76851081848145,131.71597480773926,231.1256504058838,0.0
72,2.4024024024024024,121.79059982299805,143.8655662536621,188.37923049926758,199.70957279205322,167.33896255493164,155.44178009033203,141.536226272583,132.3080062866211,155.73811531066895,155.5442762374878,111.5357780456543,183.66700172424316,100.21560668945312,168.03560256958008,130.66661834716797,156.69193267822266,157.1028709411621,172.8978967666626,109.1709041595459,207.74990558624268,100.84843635559082,188.1161069869995,132.38083839416504,173.54209899902344,158.57980728149414,190.40286540985107,115.12927055358887,234.0384006500244,110.18022537231445,212.93147563934326,137.6454734802246,194.88553047180176,128.11955451965332,244.01799201965332,127.36433029174805,259.21643257141113,117.51138687133789,249.07001495361328,122.7483081817627,242.3778247833252,0.0
73,2.4357691024357693,119.06034469604492,141.10130310058594,194.28421020507812,186.20753288269043,168.5487937927246,151.50598526000977,142.37061500549316,134.39030170440674,110.26315689086914,161.69464588165283,122.4789810180664,184.64831829071045,87.35017776489258,188.26274871826172,93.86419296264648,173.47811222076416,137.0778465270996,170.2091932296753,121.81269645690918,206.214337348938,92.39179611206055,201.23741626739502,111.84406280517578,179.91525650024414,147.75339126586914,188.30009937286377,126.04731559753418,229.53320503234863,103.31301689147949,220.25938510894775,124.16848182678223,198.52520942687988,135.30086517333984,232.04787254333496,134.87735748291016,253.03104400634766,112.54133224487305,248.10667991638184,120.75900077819824,236.4292573928833,0.0
74,2.469135802469136,119.03465270996094,135.05792140960693,200.77857971191406,183.20463180541992,171.94562911987305,145.73229789733887,143.26705932617188,127.8202486038208,112.74921417236328,159.808988571167,125.33257484436035,183.3283567428589,85.48416137695312,189.59911823272705,94.40511703491211,171.35622024536133,148.48321914672852,172.02502727508545,126.05362892150879,203.6739206314087,95.47201156616211,199.78434562683105,121.48595809936523,178.34119319915771,163.44017028808594,189.92074012756348,129.91811752319336,225.9380292892456,110.57034492492676,214.44987773895264,138.27661514282227,194.9446964263916,139.79618072509766,232.911057472229,137.04854011535645,249.11813735961914,115.00524520874023,241.34407997131348,125.1962661743164,231.32426261901855,0.0
75,2.5025025025025025,120.90362548828125,125.80185413360596,201.89252853393555,186.6619062423706,171.46968841552734,152.3518180847168,145.286226272583,132.9638671875,113.79300117492676,161.33135318756104,128.9741325378418,183.57203006744385,84.74403381347656,188.10662269592285,93.8368034362793,170.75128555297852,150.02254486083984,174.65519428253174,128.46281051635742,204.65635299682617,95.59114456176758,197.88122177124023,122.38053321838379,178.4814977645874,164.33597564697266,193.91248226165771,130.66776275634766,227.65000820159912,109.38552856445312,213.69262218475342,138.09640884399414,196.87860488891602,143.5834503173828,231.06089115142822,135.74234008789062,251.59120559692383,110.81772804260254,244.3206024169922,124.1274642944336,232.23727226257324,0.0
76,2.5358692025358693,117.1039867401123,121.35130405426025,195.4189682006836,182.34599590301514,166.8509864807129,146.7074489593506,141.1537265777588,124.94672298431396,124.6768856048584,160.34727573394775,123.22955131530762,178.98948669433594,85.3104305267334,182.77925491333008,101.02096557617188,167.9215908050537,144.611177444458,179.2124319076538,123.64705085754395,203.04556846618652,87.63961791992188,198.82533073425293,115.130615234375,182.59489059448242,156.78155899047852,201.29608154296875,127.99280166625977,228.76715183258057,101.49190902709961,221.29258632659912,129.65105056762695,205.9665870666504,129.49810028076172,238.64795207977295,136.46828651428223,255.2669906616211,110.80540657043457,253.89904975891113,117.1186637878418,242.83287048339844,0.0
77,2.569235902569236,127.27989196777344,141.80867671966553,198.83766174316406,187.51211643218994,171.37502670288086,156.5923833847046,147.4142837524414,141.42472743988037,127.65963554382324,160.13770580291748,124.76371765136719,182.48979091644287,87.04123497009277,178.22954177856445,103.52762222290039,164.30262565612793,140.6523609161377,178.98313522338867,123.25396537780762,206.13471508026123,88.39204788208008,197.9548215866089,113.61489295959473,182.07285404205322,149.70788955688477,204.20225143432617,125.32205581665039,231.87731266021729,100.63429832458496,221.93162441253662,125.59759140014648,207.3167610168457,132.36257553100586,243.40604782104492,130.58265686035156,259.0982723236084,107.69815444946289,255.9656810760498,118.11890602111816,246.06133460998535,0.0
78,2.6026026026026026,126.54410362243652,124.56958293914795,196.85997009277344,187.0777130126953,175.14230728149414,148.81447792053223,152.05912590026855,125.69078922271729,124.20287132263184,149.5423936843872,122.94217109680176,180.44503211975098,86.93552017211914,176.81018829345703,100.92995643615723,158.91225814819336,154.48123931884766,164.42407608032227,120.69449424743652,202.49719619750977,97.77193069458008,187.17641830444336,125.9868335723877,168.4342861175537,156.88218116760254,182.44159698486328,123.67837905883789,226.07593059539795,107.07728385925293,209.48575973510742,131.76005363464355,189.9539279937744,128.1832981109619,231.67553901672363,130.7478904724121,250.36989212036133,107.13476181030273,247.5849151611328,113.79843711853027,237.1282196044922,0.0
79,2.6359693026359694,126.4925765991211,115.39775133132935,203.38748931884766,170.03029346466064,179.2542266845703,137.2771167755127,153.3050537109375,117.92851209640503,118.24908256530762,154.78912353515625,130.6320285797119,174.9048614501953,89.65378761291504,177.63636589050293,99.20610427856445,163.86727809906006,163.0422592163086,163.22693824768066,132.47815132141113,196.21978282928467,113.29418182373047,187.66406536102295,139.09461975097656,170.71002960205078,165.63919067382812,176.45410537719727,139.90724563598633,217.85483837127686,121.87309265136719,206.1815071105957,144.72162246704102,187.4770975112915,115.09513854980469,244.85163688659668,152.5493049621582,238.39073181152344,133.51908683776855,238.23914051055908,123.67847442626953,239.9911880493164,0.0
80,2.6693360026693362,124.33302879333496,118.86720657348633,198.0264663696289,186.2388038635254,174.45323944091797,147.6209020614624,150.92049598693848,123.45903396606445,125.94952583312988,153.33696842193604,129.0223789215088,181.20713710784912,91.39846801757812,179.53964710235596,104.51957702636719,163.42158794403076,178.55169296264648,167.40370273590088,130.03037452697754,202.82017707824707,120.97919464111328,188.79549980163574,152.05463409423828,172.4930191040039,186.92150115966797,181.56782627105713,137.37165451049805,224.58532333374023,134.77160453796387,207.3008394241333,163.58383178710938,190.44073104858398,133.4251880645752,235.2361822128296,149.06003952026367,244.50942993164062,135.6058120727539,242.25302696228027,132.95711517333984,237.40914344787598,0.0
81,2.7027027027027026,122.02835083007812,117.93893337249756,197.2532844543457,184.48968887329102,175.2806854248047,144.71673488616943,150.6814956665039,121.8207836151123,120.6235408782959,155.45258045196533,130.11807441711426,178.2531452178955,87.1347427368164,179.52801704406738,98.62020492553711,164.71681594848633,162.4943733215332,165.75832843780518,129.8457145690918,201.57654762268066,110.44916152954102,192.96245098114014,137.0211696624756,173.80179405212402,181.25581741333008,181.33306503295898,136.1327075958252,225.8466911315918,130.08609771728516,211.3587999343872,158.24769020080566,191.9351863861084,147.24888801574707,226.60075664520264,147.8866195678711,248.73175621032715,133.78437042236328,246.88239097595215,138.49160194396973,234.6644639968872,0.0
82,2.7360694027360695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2.7694361027694363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2.8028028028028027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2.8361695028361695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2.8695362028695364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2.902902902902903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2.9362696029362696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2.9696363029696364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,3.0030030030030033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,3.0363697030363697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,3.0697364030697365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,3.1031031031031033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,3.1364698031364697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
